EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-569.919	200.0	0.00191551	1.50282	0.349908240373	0.555272628442	418600
-333.281	200.0	0.000732075	1.50208	0.634657321824	0.701558786416	421200
-628.294	200.0	0.00155359	1.50085	0.564540131231	0.639246042907	423800
-564.634	200.0	0.00325276	1.49988	0.623633210416	0.662578817525	426400
-725.21	200.0	0.00250777	1.49866	0.616016591315	0.645279369546	429000
-511.495	200.0	0.00153427	1.49786	0.451434024889	0.616604284278	431600
-880.269	200.0	0.00809714	1.49694	0.462329757242	0.547236599965	434200
-595.278	200.0	0.00131537	1.49651	0.542113837643	0.68275951619	436800
-646.883	200.0	0.00616182	1.49617	0.621403086802	0.689420309766	439400
-440.374	200.0	0.000888642	1.49617	0.737833369243	0.750833200018	442000
-779.055	200.0	0.00318198	1.49609	0.584445325727	0.615716717318	444600
-524.577	200.0	0.00399271	1.49604	0.63746750119	0.661577345682	447200
-462.61	200.0	0.0059166	1.49579	0.709671831814	0.744933850184	449800
-796.639	200.0	0.00730183	1.49565	0.620387903026	0.631827250976	452400
-883.754	200.0	0.00149423	1.49561	0.584372009104	0.588439060273	455000
-843.909	200.0	0.00173928	1.49567	0.61106103923	0.622634024951	457600
-720.678	200.0	0.000652781	1.49567	0.646307131431	0.686120289943	460200
-579.434	200.0	0.00145186	1.49571	0.702706051151	0.706224157213	462800
-774.003	200.0	0.000706997	1.49566	0.655031279622	0.659577130607	465400
-892.77	200.0	0.00699067	1.49537	0.558347075017	0.574230850692	468000
-787.43	200.0	0.00466155	1.49518	0.620474869038	0.625983578271	470600
-524.928	200.0	0.00159923	1.49498	0.725537091885	0.738091423523	473200
-737.894	200.0	0.00103378	1.49486	0.675350312915	0.685401425681	475800
-474.68	200.0	0.000178651	1.4948	0.707462410197	0.72388910025	478400
-582.836	200.0	0.000250696	1.49469	0.61995167479	0.746042836363	481000
-828.805	200.0	0.00683186	1.4944	0.579813261327	0.641464002773	483600
-580.232	200.0	0.00334558	1.49415	0.694451054887	0.713720384781	486200
-830.587	200.0	0.00132115	1.49401	0.572666683385	0.637335812164	488800
-766.357	200.0	0.000225998	1.49377	0.662833464018	0.669659072049	491400
-700.92	200.0	0.000399019	1.49324	0.632585690263	0.654224495136	494000
-814.542	200.0	0.00125042	1.49238	0.615304274267	0.631808206913	496600
-1003.42	200.0	0.0053339	1.49163	0.552067140789	0.582033916965	499200
-731.906	200.0	0.00343462	1.49141	0.664515357464	0.687360643538	501800
-894.208	200.0	0.00351951	1.49133	0.589534600613	0.599559430158	504400
-716.275	200.0	0.00263667	1.4912	0.636562458925	0.657928298949	507000
-1099.42	200.0	0.00707804	1.49123	0.370601274968	0.438387115439	509600
-818.092	200.0	0.00250453	1.49156	0.614787070843	0.649125266712	512200
-667.963	200.0	0.0012801	1.49189	0.684349743133	0.688621728033	514800
-551.597	200.0	0.00193911	1.49207	0.694899942458	0.710281610942	517400
-797.91	200.0	0.000124288	1.49223	0.639950279463	0.656901989374	520000
-936.039	200.0	0.000848187	1.49251	0.612238141444	0.623657167641	522600
-668.278	200.0	0.000944448	1.49309	0.652000229014	0.68021855187	525200
-699.145	200.0	0.00683316	1.49407	0.55890149282	0.612776557414	527800
-589.053	200.0	0.0025213	1.49501	0.621665122282	0.635919544857	530400
-516.127	200.0	0.00429794	1.4962	0.598000243887	0.644054563577	533000
-740.857	200.0	0.00293342	1.49684	0.621620207605	0.691589286545	535600
-518.981	200.0	0.00408251	1.49756	0.758354576968	0.775107454668	538200
-911.378	200.0	0.00397719	1.498	0.59316526388	0.63489934591	540800
-706.01	200.0	0.00240554	1.49847	0.673287349432	0.677151989751	543400
-704.651	200.0	0.000443504	1.49883	0.67025480418	0.670826574733	546000
-936.852	200.0	0.000365389	1.49913	0.574070974696	0.580730900303	548600
-613.443	200.0	0.000955471	1.49903	0.679061987231	0.704157896058	551200
-879.598	200.0	0.0073544	1.49896	0.572170576917	0.59971337503	553800
-957.023	200.0	0.00234849	1.49878	0.586977763929	0.59624780637	556400
-954.032	200.0	0.00718597	1.49895	0.574675966641	0.57993009077	559000
-760.853	200.0	0.00240551	1.49901	0.658217615893	0.669654074741	561600
-675.735	200.0	0.00108385	1.49884	0.684364878029	0.691112705377	564200
-715.05	200.0	0.000907818	1.49853	0.679909552644	0.683976452321	566800
-955.129	200.0	0.000863304	1.49841	0.546696827055	0.558960404982	569400
-959.327	200.0	0.0018542	1.49788	0.567975333543	0.569908798136	572000
-759.2	200.0	0.00183683	1.49773	0.628675392341	0.636931673916	574600
-731.019	200.0	0.00685689	1.49812	0.674583500796	0.678936363471	577200
-714.996	200.0	0.00136643	1.49884	0.692673753108	0.69439580849	579800
-821.62	200.0	0.00522758	1.4994	0.631182695597	0.634520507043	582400
-810.904	200.0	0.00244438	1.5	0.627368761238	0.632386279248	585000
-1070.46	200.0	0.00671441	1.5006	0.458213256092	0.48269085288	587600
-429.009	200.0	0.00123646	1.50084	0.649751324078	0.710828971544	590200
-1079.91	200.0	0.000229523	1.5009	0.374152908968	0.502143967888	592800
-764.751	200.0	0.000472313	1.50105	0.557391229471	0.644628985572	595400
-608.471	200.0	0.000729966	1.50087	0.703329654145	0.709683168933	598000
-706.02	200.0	0.0016858	1.5009	0.652497801555	0.670626040287	600600
-797.153	200.0	0.000323278	1.5012	0.635710978544	0.64360515893	603200
-624.49	200.0	0.00206057	1.50176	0.598848380483	0.661708481632	605800
-756.1	200.0	0.00245095	1.50206	0.610302482628	0.620005919218	608400
-938.018	200.0	0.00139423	1.50183	0.541371215243	0.545555193201	611000
-1036.74	200.0	0.00238865	1.502	0.376201302738	0.418279876309	613600
-903.468	200.0	0.00269311	1.50133	0.517766502133	0.568200351916	616200
-719.657	200.0	0.00805584	1.50116	0.618373687103	0.634315255568	618800
-846.748	200.0	0.00119131	1.50179	0.546195336083	0.556475603936	621400
-795.599	200.0	0.000931773	1.50183	0.598507769435	0.601229110697	624000
-668.19	200.0	0.0060396	1.50163	0.641674879984	0.659234005386	626600
-1130.63	200.0	0.00239917	1.50146	0.258610859784	0.363537769494	629200
-841.252	200.0	0.0064047	1.50146	0.53258579222	0.578841867798	631800
-560.938	200.0	0.00322178	1.50128	0.636663392876	0.651730330963	634400
-880.795	200.0	0.00421972	1.50127	0.574396597163	0.597307602927	637000
-840.785	200.0	0.00126159	1.50154	0.530543863184	0.552779134786	639600
-1154.76	200.0	0.000366371	1.5022	0.310556278189	0.368706452226	642200
-873.268	200.0	0.000387034	1.50267	0.566435318393	0.617223048955	644800
-1146.48	200.0	0.00307953	1.50295	0.316838082701	0.392994325813	647400
-588.883	200.0	0.00279265	1.50397	0.614583470318	0.687283239064	650000
-960.107	200.0	0.00479722	1.50494	0.523378736468	0.551105040479	652600
-655.924	200.0	0.00149971	1.5049	0.682479185483	0.698519881397	655200
-608.031	200.0	0.000873151	1.50465	0.643791340321	0.674663125352	657800
-302.707	200.0	0.000748951	1.50392	0.736135541536	0.752473737185	660400
-738.734	200.0	0.00817379	1.50177	0.634043722838	0.66363691127	663000
-862.43	200.0	0.00660563	1.50122	0.621390365611	0.639224442243	665600
-604.261	200.0	0.000440528	1.50075	0.688386161842	0.695868783733	668200
-820.541	200.0	0.00199626	1.50014	0.627047327109	0.634552285402	670800
-457.44	200.0	0.000606686	1.49896	0.714933937474	0.728190890827	673400
-710.972	200.0	0.00390758	1.4989	0.651152581634	0.666718580362	676000
-874.506	200.0	0.0089271	1.50008	0.595323261557	0.607062271161	678600
-617.344	200.0	0.00226995	1.5013	0.648895140802	0.696085530329	681200
-629.154	200.0	0.00371093	1.50208	0.697230719984	0.717418785	683800
-951.524	200.0	0.00342296	1.50336	0.598984089419	0.62432499652	686400
-645.15	200.0	0.000210313	1.5042	0.359875184774	0.626021875968	689000
-785.337	200.0	0.000530578	1.5044	0.610598810138	0.626393552564	691600
-757.707	200.0	0.00209398	1.50397	0.630456700089	0.63497597548	694200
-696.38	200.0	0.013349	1.50154	0.610101048806	0.619794207741	696800
-1138.15	200.0	0.00247732	1.49866	0.279983492239	0.389636652606	699400
-469.426	200.0	0.00482491	1.49565	0.607830330779	0.705564636357	702000
-738.125	200.0	0.0165731	1.49457	0.652934558329	0.65846478424	704600
-609.761	200.0	0.00298052	1.4934	0.669766606164	0.680370176577	707200
-577.844	200.0	0.002311	1.49237	0.694360479873	0.695370738291	709800
-579.717	200.0	0.00133881	1.49135	0.659930263831	0.666195069504	712400
-515.331	200.0	0.00140924	1.49062	0.693032137028	0.705685879981	715000
-577.05	200.0	0.00324006	1.49019	0.690462513651	0.697579092464	717600
-632.55	200.0	0.00716644	1.48975	0.707436884013	0.714074903921	720200
-694.975	200.0	0.00239222	1.48958	0.658813967582	0.665319587677	722800
-717.781	200.0	0.00398369	1.48962	0.614046611884	0.635906936576	725400
-536.09	200.0	0.00227081	1.48956	0.679763280499	0.687038869814	728000
-411.494	200.0	0.0025184	1.48926	0.642697043279	0.656658220563	730600
-526.024	200.0	0.00385205	1.4892	0.666316750853	0.674999907795	733200
-657.813	200.0	0.00711446	1.48925	0.65539560722	0.662729512674	735800
-341.307	200.0	0.000897693	1.48901	0.709564176568	0.725018083327	738400
-401.752	200.0	0.00073382	1.48877	0.716511464393	0.724967366845	741000
-353.193	200.0	0.00186451	1.48827	0.697382560123	0.707880751562	743600
-482.094	200.0	0.00124952	1.48725	0.707797253936	0.70884199649	746200
-356.881	200.0	0.00264717	1.4861	0.688251112258	0.698740002148	748800
-341.019	200.0	0.00247082	1.48522	0.694110589759	0.70141782471	751400
-285.112	200.0	0.000852713	1.48431	0.706948863891	0.773657016473	754000
-297.028	200.0	0.00589541	1.48311	0.654198809266	0.705731113259	756600
-204.162	200.0	0.00122264	1.48265	0.614822044306	0.866413182806	759200
-222.139	200.0	0.000685354	1.48254	0.888083417455	0.921693082533	761800
-173.346	200.0	0.00485506	1.48315	0.889058929927	0.895501736825	764400
-174.43	200.0	0.00301786	1.484	0.879916096976	0.890047980909	767000
-210.672	200.0	0.00263871	1.4842	0.911774048639	0.922897001817	769600
-211.941	200.0	0.00206331	1.48381	0.931856020761	0.935074796582	772200
-251.923	200.0	0.00354451	1.48332	0.924955140631	0.927954037337	774800
-279.799	200.0	0.00324042	1.48296	0.950473819255	0.951336836493	777400
-211.608	200.0	0.00193731	1.48267	0.92525120441	0.942048974107	780000
